dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Test accuracy;Test macro-f1;Test confusion;Budget used
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;831763849;0.228187919463087;0.0231262778715752;ommited for csv readability;0.235614990581878;0.0201961396563847;ommited for csv readability;0.203840705178656;0.0192073098699733;ommited for csv readability;1192
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;831763849;0.351130653266332;0.0288461221869187;ommited for csv readability;0.311023116987522;0.0261803788289236;ommited for csv readability;0.272587753817094;0.0242488942132009;ommited for csv readability;1592
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;831763849;0.343875502008032;0.0265094988984779;ommited for csv readability;0.321032893664129;0.0245176855946311;ommited for csv readability;0.281481189988982;0.0224500102931173;ommited for csv readability;1992


ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;615395017;0;0;[[]];0.00577966402011492;0.00139291760487793;ommited for csv readability;0.00594207461042027;0.00149458254855533;ommited for csv readability;0
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;615395017;0.048469387755102;0.00298249744917981;ommited for csv readability;0.0944999873018023;0.0043170392141697;ommited for csv readability;0.0697505115693373;0.00326012985340911;ommited for csv readability;392
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;615395017;0.181818181818182;0.00854700854700855;ommited for csv readability;0.167276835390352;0.00716525978751274;ommited for csv readability;0.130981426097906;0.0057906090708234;ommited for csv readability;792
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;615395017;0.328571428571429;0.0298501350122726;ommited for csv readability;0.284720742527423;0.0265600431813628;ommited for csv readability;0.248347237525578;0.0251104179179532;ommited for csv readability;1190
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;615395017;0.353459119496855;0.0288167039353373;ommited for csv readability;0.30426156043411;0.0261556414017629;ommited for csv readability;0.269813473949315;0.0246103939526674;ommited for csv readability;1590
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;615395017;0.349748743718593;0.0264172443431855;ommited for csv readability;0.317114194749805;0.0243873742882874;ommited for csv readability;0.280910593420431;0.0225027865795662;ommited for csv readability;1990
